key	xv_c	xv_p	xvc_c	xvc_p	xviii_c	xviii_p	xix_c	xix_p
2-4-8-9-10__3-5-6-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__3-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__3-6-10	1	0.0109902187054	12	0.0182868289115	1	0.0257267815796	6	0.0207268205057
2-4-8-9-10__3-6-7-10	0	0	2	0.00304780481858	0	0	3	0.0103634102529
2-4-8-9-10__3-6-7-8-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__3-6-7-9-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__3-6-8-10	0	0	2	0.00304780481858	0	0	2	0.00690894016858
2-4-8-9-10__3-6-8-9-10	0	0	2	0.00304780481858	0	0	0	0
2-4-8-9-10__3-6-9-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-4-8-9-10__3-7-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__3-7-9	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__4-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__4-6-10	0	0	2	0.00304780481858	0	0	4	0.0138178803372
2-4-8-9-10__4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__4-6-8-10	0	0	3	0.00457170722787	0	0	3	0.0103634102529
2-4-8-9-10__4-6-9-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__4-7-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__4-7-8-9-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__4-8-10	0	0	8	0.0121912192743	1	0.0257267815796	7	0.02418129059
2-4-8-9-10__4-8-9-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__5-7-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__6-10	0	0	1	0.00152390240929	0	0	0	0
2-4-8-9-10__6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-4-8-9-10__6-8-10	0	0	0	0	0	0	2	0.00690894016858
2-4-9__2-4-10	0	0	1	0.00152390240929	0	0	0	0
2-4-9__2-6-10	0	0	0	0	0	0	1	0.00345447008429
2-4-9__3-5-6-8-10	1	0.0109902187054	0	0	0	0	0	0
2-4-9__3-6-10	0	0	0	0	0	0	1	0.00345447008429
2-4-9-10__1-2-4-5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-4-9-10__1-2-4-7-8-10	0	0	0	0	0	0	1	0.00345447008429
2-4-9-10__1-3-6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-4-9-10__1-4-6-8-10	1	0.0109902187054	0	0	0	0	0	0
2-4-9-10__1-4-8-10	0	0	1	0.00152390240929	0	0	0	0
2-4-9-10__2-3-5-10	1	0.0109902187054	0	0	0	0	0	0
2-4-9-10__2-4-6-10	0	0	3	0.00457170722787	0	0	2	0.00690894016858
2-4-9-10__2-4-8-10	0	0	2	0.00304780481858	0	0	2	0.00690894016858
2-4-9-10__2-5-8-9-10	0	0	1	0.00152390240929	0	0	0	0
2-4-9-10__2-6-7-8-10	0	0	2	0.00304780481858	0	0	0	0
2-4-9-10__2-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-4-9-10__3-6-10	0	0	1	0.00152390240929	0	0	0	0
2-4-9-10__3-6-7-10	0	0	2	0.00304780481858	0	0	0	0
2-4-9-10__3-6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-4-9-10__4-6-10	0	0	0	0	0	0	1	0.00345447008429
2-4-9-10__4-6-8-10	0	0	0	0	1	0.0257267815796	0	0
2-4-9-10__6-10	0	0	1	0.00152390240929	0	0	0	0
2-5__3-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__1-2-4-6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__1-2-4-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__1-2-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__1-2-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__1-2-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__1-3-4-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-10__1-3-4-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__1-3-5-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__1-3-6-10	2	0.0219804374107	1	0.00152390240929	0	0	1	0.00345447008429
2-5-10__1-3-6-7-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-10__1-3-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__1-4-5-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__1-4-6-10	0	0	2	0.00304780481858	1	0.0257267815796	4	0.0138178803372
2-5-10__1-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__1-4-8-10	0	0	1	0.00152390240929	0	0	2	0.00690894016858
2-5-10__1-6-10	2	0.0219804374107	0	0	0	0	1	0.00345447008429
2-5-10__2-3-6-10	0	0	2	0.00304780481858	0	0	1	0.00345447008429
2-5-10__2-3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__2-3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__2-4-6-10	0	0	1	0.00152390240929	0	0	3	0.0103634102529
2-5-10__2-4-6-7-10	1	0.0109902187054	1	0.00152390240929	0	0	1	0.00345447008429
2-5-10__2-4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__2-4-6-8-10	1	0.0109902187054	3	0.00457170722787	1	0.0257267815796	1	0.00345447008429
2-5-10__2-4-6-9-10	1	0.0109902187054	0	0	1	0.0257267815796	0	0
2-5-10__2-4-7-10	0	0	2	0.00304780481858	0	0	1	0.00345447008429
2-5-10__2-4-8-10	2	0.0219804374107	2	0.00304780481858	1	0.0257267815796	3	0.0103634102529
2-5-10__2-4-8-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__2-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-10__2-6-10	2	0.0219804374107	2	0.00304780481858	0	0	3	0.0103634102529
2-5-10__2-6-7-10	1	0.0109902187054	0	0	0	0	1	0.00345447008429
2-5-10__2-6-8-10	0	0	2	0.00304780481858	0	0	1	0.00345447008429
2-5-10__2-6-9-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__3-4-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__3-6-10	2	0.0219804374107	0	0	1	0.0257267815796	4	0.0138178803372
2-5-10__3-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	1	0.00345447008429
2-5-10__4-5-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__4-6-10	0	0	0	0	0	0	3	0.0103634102529
2-5-10__4-6-7-10	1	0.0109902187054	0	0	0	0	0	0
2-5-10__4-6-8-10	0	0	4	0.00609560963716	1	0.0257267815796	0	0
2-5-10__4-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-10__6-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-3-4-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-4-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-4-5-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-4-6-10	2	0.0219804374107	5	0.00761951204645	0	0	3	0.0103634102529
2-5-6-10__1-2-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-4-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-4-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-10__1-2-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-6-10	0	0	5	0.00761951204645	0	0	3	0.0103634102529
2-5-6-10__1-2-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-2-6-8-10	1	0.0109902187054	3	0.00457170722787	0	0	1	0.00345447008429
2-5-6-10__1-3-4-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-3-4-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-3-5-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__1-3-6-10	1	0.0109902187054	5	0.00761951204645	1	0.0257267815796	4	0.0138178803372
2-5-6-10__1-3-6-7-10	1	0.0109902187054	3	0.00457170722787	1	0.0257267815796	1	0.00345447008429
2-5-6-10__1-3-6-8-10	3	0.0329706561161	5	0.00761951204645	0	0	2	0.00690894016858
2-5-6-10__1-4-5-6-8-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-4-5-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__1-4-6-10	2	0.0219804374107	11	0.0167629265022	0	0	5	0.0172723504214
2-5-6-10__1-4-6-7-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
2-5-6-10__1-4-6-8-10	2	0.0219804374107	8	0.0121912192743	0	0	0	0
2-5-6-10__1-4-6-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-4-7-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-10__1-4-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-4-7-9	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__1-4-8	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__1-4-8-10	1	0.0109902187054	6	0.00914341445574	1	0.0257267815796	4	0.0138178803372
2-5-6-10__1-4-8-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-6-10	0	0	7	0.010667316865	0	0	0	0
2-5-6-10__1-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__1-6-7-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__1-6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-10__2-3-4-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-10__2-3-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__2-3-4-6-7-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__2-3-4-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-10__2-3-5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__2-3-5-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__2-3-6-10	0	0	5	0.00761951204645	0	0	1	0.00345447008429
2-5-6-10__2-3-6-7-10	0	0	0	0	1	0.0257267815796	1	0.00345447008429
2-5-6-10__2-3-6-8-10	4	0.0439608748214	2	0.00304780481858	0	0	1	0.00345447008429
2-5-6-10__2-3-6-8-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__2-4-5-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__2-4-5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__2-4-5-7-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__2-4-6-10	0	0	24	0.036573657823	0	0	1	0.00345447008429
2-5-6-10__2-4-6-7-10	0	0	3	0.00457170722787	1	0.0257267815796	0	0
2-5-6-10__2-4-6-8-10	3	0.0329706561161	12	0.0182868289115	2	0.0514535631592	0	0
2-5-6-10__2-4-6-9-10	0	0	4	0.00609560963716	0	0	0	0
2-5-6-10__2-4-8-10	3	0.0329706561161	23	0.0350497554137	0	0	9	0.0310902307586
2-5-6-10__2-4-8-9-10	0	0	0	0	0	0	2	0.00690894016858
2-5-6-10__2-5-6-10	2	0.0219804374107	2	0.00304780481858	0	0	0	0
2-5-6-10__2-5-6-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-10__2-6	1	0.0109902187054	0	0	0	0	0	0
2-5-6-10__2-6-10	6	0.0659413122321	22	0.0335258530044	1	0.0257267815796	5	0.0172723504214
2-5-6-10__2-6-7-10	0	0	4	0.00609560963716	0	0	0	0
2-5-6-10__2-6-7-8-10	0	0	1	0.00152390240929	1	0.0257267815796	0	0
2-5-6-10__2-6-7-9-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-10__2-6-8-10	1	0.0109902187054	15	0.0228585361393	0	0	3	0.0103634102529
2-5-6-10__2-6-8-9-10	0	0	0	0	1	0.0257267815796	2	0.00690894016858
2-5-6-10__2-6-9-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-10__2-8-10	0	0	1	0.00152390240929	1	0.0257267815796	0	0
2-5-6-10__3-10	0	0	0	0	1	0.0257267815796	0	0
2-5-6-10__3-4-5-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__3-4-6-10	0	0	5	0.00761951204645	1	0.0257267815796	1	0.00345447008429
2-5-6-10__3-4-6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-10__3-4-6-8-10	2	0.0219804374107	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-10__3-4-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__3-5-6-10	0	0	1	0.00152390240929	1	0.0257267815796	1	0.00345447008429
2-5-6-10__3-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__3-5-7-8-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-10__3-6-10	1	0.0109902187054	24	0.036573657823	6	0.154360689478	7	0.02418129059
2-5-6-10__3-6-7-10	0	0	6	0.00914341445574	1	0.0257267815796	1	0.00345447008429
2-5-6-10__3-6-7-8-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-10__3-6-7-9-10	2	0.0219804374107	0	0	0	0	0	0
2-5-6-10__3-6-8-10	1	0.0109902187054	14	0.0213346337301	0	0	2	0.00690894016858
2-5-6-10__3-6-9-10	0	0	0	0	0	0	2	0.00690894016858
2-5-6-10__4-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__4-5-6-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
2-5-6-10__4-5-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__4-5-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-10__4-5-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-10__4-6-10	0	0	14	0.0213346337301	0	0	3	0.0103634102529
2-5-6-10__4-6-7-10	0	0	3	0.00457170722787	0	0	0	0
2-5-6-10__4-6-8-10	2	0.0219804374107	6	0.00914341445574	1	0.0257267815796	2	0.00690894016858
2-5-6-10__4-8-10	1	0.0109902187054	7	0.010667316865	0	0	5	0.0172723504214
2-5-6-10__5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__6-10	0	0	7	0.010667316865	0	0	1	0.00345447008429
2-5-6-10__6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-10__6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__1-2-4-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__1-2-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__1-3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-7-10__1-4-6-10	1	0.0109902187054	1	0.00152390240929	0	0	2	0.00690894016858
2-5-6-7-10__1-4-6-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-7-10__1-4-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-7-10__2-3-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__2-3-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__2-3-6-8-9-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-7-10__2-4-6-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-7-10__2-4-6-8-10	0	0	3	0.00457170722787	0	0	0	0
2-5-6-7-10__2-4-8-10	1	0.0109902187054	1	0.00152390240929	1	0.0257267815796	1	0.00345447008429
2-5-6-7-10__2-5-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-7-10__2-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-7-10__2-6-8-10	2	0.0219804374107	1	0.00152390240929	0	0	0	0
2-5-6-7-10__3-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__3-6-10	0	0	2	0.00304780481858	0	0	2	0.00690894016858
2-5-6-7-10__3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__3-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-7-10__4-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__4-6-10	1	0.0109902187054	3	0.00457170722787	0	0	0	0
2-5-6-7-10__4-6-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-7-10__6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-10__6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-7-8-10__1-2-5-7-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-7-8-10__1-3-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-8-10__1-3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-7-8-10__2-4-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-8-10__2-4-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-8-10__2-6-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-7-8-10__2-6-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-7-8-10__3-4-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-8-10__3-6-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-7-9__1-3-6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-7-9__2-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-7-9-10__1-2-4-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-9-10__2-3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-9-10__2-4-6-8-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-7-9-10__3-7-9-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8__3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__1-2-3-4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-2-3-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__1-2-4-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__1-2-4-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__1-2-4-6-8-10	3	0.0329706561161	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-2-4-6-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-2-4-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-8-10__1-2-4-9	0	0	0	0	1	0.0257267815796	0	0
2-5-6-8-10__1-2-5-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__1-2-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-2-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-3-4-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-8-10__1-3-5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-3-6-10	0	0	3	0.00457170722787	0	0	1	0.00345447008429
2-5-6-8-10__1-3-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-3-6-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-8-10__1-3-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-4-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-4-5-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__1-4-6-10	0	0	7	0.010667316865	1	0.0257267815796	3	0.0103634102529
2-5-6-8-10__1-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__1-4-6-8-10	0	0	6	0.00914341445574	0	0	0	0
2-5-6-8-10__1-4-8-10	0	0	7	0.010667316865	0	0	2	0.00690894016858
2-5-6-8-10__1-6-10	0	0	4	0.00609560963716	1	0.0257267815796	0	0
2-5-6-8-10__1-6-7-8-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__1-6-8-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-8-10__2-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__2-3-4-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-3-4-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-3-5-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__2-3-5-7-9	0	0	0	0	1	0.0257267815796	0	0
2-5-6-8-10__2-3-6-10	0	0	2	0.00304780481858	1	0.0257267815796	0	0
2-5-6-8-10__2-3-6-8-10	1	0.0109902187054	2	0.00304780481858	0	0	0	0
2-5-6-8-10__2-3-6-9-10	0	0	0	0	1	0.0257267815796	0	0
2-5-6-8-10__2-4-5-6-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-8-10__2-4-6-10	4	0.0439608748214	14	0.0213346337301	0	0	1	0.00345447008429
2-5-6-8-10__2-4-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-4-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-4-6-8-10	1	0.0109902187054	8	0.0121912192743	0	0	0	0
2-5-6-8-10__2-4-6-8-9-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-4-6-9	0	0	0	0	1	0.0257267815796	0	0
2-5-6-8-10__2-4-6-9-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-8-10__2-4-8-10	1	0.0109902187054	9	0.0137151216836	0	0	1	0.00345447008429
2-5-6-8-10__2-5-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__2-5-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__2-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-6-10	1	0.0109902187054	13	0.0198107313208	0	0	3	0.0103634102529
2-5-6-8-10__2-6-7-10	0	0	3	0.00457170722787	0	0	0	0
2-5-6-8-10__2-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-6-7-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__2-6-8-10	4	0.0439608748214	7	0.010667316865	0	0	0	0
2-5-6-8-10__3-4-6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-10__3-4-6-8-10	0	0	4	0.00609560963716	0	0	0	0
2-5-6-8-10__3-5-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__3-5-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__3-6-10	1	0.0109902187054	11	0.0167629265022	0	0	7	0.02418129059
2-5-6-8-10__3-6-7-10	1	0.0109902187054	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-8-10__3-6-8-10	1	0.0109902187054	5	0.00761951204645	0	0	1	0.00345447008429
2-5-6-8-10__3-6-9-10	0	0	3	0.00457170722787	0	0	0	0
2-5-6-8-10__4-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__4-6-10	1	0.0109902187054	6	0.00914341445574	0	0	2	0.00690894016858
2-5-6-8-10__4-6-7-10	0	0	3	0.00457170722787	0	0	1	0.00345447008429
2-5-6-8-10__4-6-7-9-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__4-6-8-10	3	0.0329706561161	5	0.00761951204645	0	0	1	0.00345447008429
2-5-6-8-10__4-8-10	0	0	8	0.0121912192743	0	0	2	0.00690894016858
2-5-6-8-10__4-8-9-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-10__5-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-10__6-7-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-8-10__6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-8-9-10__1-4-6-10	1	0.0109902187054	0	0	0	0	0	0
2-5-6-8-9-10__1-4-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-9-10__1-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-8-9-10__2-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-8-9-10__3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9__2-3-6-9-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9__3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__1-2-4-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__1-2-4-6-7-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__1-2-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__1-3-4-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__1-3-6-7-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__1-3-6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-9-10__1-4-5-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__1-4-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__1-6-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-9-10__1-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__2-3-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__2-3-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__2-3-6-8-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__2-3-6-9-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-9-10__2-3-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__2-4-5-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__2-4-6-10	0	0	2	0.00304780481858	0	0	0	0
2-5-6-9-10__2-4-6-8-10	1	0.0109902187054	2	0.00304780481858	0	0	1	0.00345447008429
2-5-6-9-10__2-4-8-10	1	0.0109902187054	3	0.00457170722787	0	0	0	0
2-5-6-9-10__2-5-6-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__2-6-10	1	0.0109902187054	2	0.00304780481858	1	0.0257267815796	0	0
2-5-6-9-10__2-6-7-8-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__2-6-8-10	1	0.0109902187054	2	0.00304780481858	0	0	1	0.00345447008429
2-5-6-9-10__3-4-6-10	0	0	1	0.00152390240929	0	0	0	0
2-5-6-9-10__3-4-6-8-10	1	0.0109902187054	0	0	0	0	1	0.00345447008429
2-5-6-9-10__3-5-6-10	0	0	0	0	0	0	1	0.00345447008429
2-5-6-9-10__3-6-10	0	0	1	0.00152390240929	0	0	3	0.0103634102529
2-5-6-9-10__3-6-8-10	0	0	1	0.00152390240929	0	0	1	0.00345447008429
2-5-6-9-10__4-6-8-10	1	0.0109902187054	1	0.00152390240929	0	0	0	0
2-5-6-9-10__6-10	0	0	1	0.00152390240929	0	0	0	0
